Location,Industry,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Unit,Year,Date,Year_minus_2016,Volume,Volume_Litres,Category_ID,Subcategory_Name,Category_Name
6,Alcoholic Drinks,9,2,Total Volume,Sapporo Holdings Ltd,million litres,2020,2020-12-31,8,"35,18717613",35187176,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,Sapporo Holdings Ltd,million litres,2021,2021-12-31,9,"35,00418984",35004190,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,Florida Ice & Farm Co SA,million litres,2016,2016-12-31,4,"44,24999976",44250000,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,Florida Ice & Farm Co SA,million litres,2017,2017-12-31,5,"43,51000234",43510002,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,Florida Ice & Farm Co SA,million litres,2018,2018-12-31,6,"39,4599986",39459999,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,Florida Ice & Farm Co SA,million litres,2019,2019-12-31,7,"37,64385445",37643854,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,Florida Ice & Farm Co SA,million litres,2020,2020-12-31,8,"36,17444274",36174443,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,Florida Ice & Farm Co SA,million litres,2021,2021-12-31,9,"33,98796545",33987965,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,Diageo Plc,million litres,2016,2016-12-31,4,"18,70000021",18700000,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,Diageo Plc,million litres,2017,2017-12-31,5,"16,85000003",16850000,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,Diageo Plc,million litres,2018,2018-12-31,6,"15,29000003",15290000,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,Diageo Plc,million litres,2019,2019-12-31,7,"13,20000031",13200000,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,Diageo Plc,million litres,2020,2020-12-31,8,"12,04081269",12040813,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,Diageo Plc,million litres,2021,2021-12-31,9,"11,37042463",11370425,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,Big Rock Brewery Inc,million litres,2016,2016-12-31,4,"10,4266495",10426650,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,Big Rock Brewery Inc,million litres,2017,2017-12-31,5,"10,14870773",10148708,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,Big Rock Brewery Inc,million litres,2018,2018-12-31,6,"9,137289876",9137290,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,Big Rock Brewery Inc,million litres,2019,2019-12-31,7,"8,873495427",8873495,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,Big Rock Brewery Inc,million litres,2020,2020-12-31,8,"8,734908792",8734909,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,Big Rock Brewery Inc,million litres,2021,2021-12-31,9,"8,676206969",8676207,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,"Gambrinus Co, The",million litres,2016,2016-12-31,4,"4,469999685",4470000,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,"Gambrinus Co, The",million litres,2017,2017-12-31,5,"4,199999787",4200000,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,"Gambrinus Co, The",million litres,2018,2018-12-31,6,"4,250000012",4250000,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,"Gambrinus Co, The",million litres,2019,2019-12-31,7,"4,281165152",4281165,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,"Gambrinus Co, The",million litres,2020,2020-12-31,8,"4,140376619",4140377,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,"Gambrinus Co, The",million litres,2021,2021-12-31,9,"3,972724003",3972724,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,Lagunitas Brewing Co,million litres,2016,2016-12-31,4,"15,14999933",15149999,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,Lagunitas Brewing Co,million litres,2017,2017-12-31,5,"25,83000071",25830001,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,Lagunitas Brewing Co,million litres,2018,2018-12-31,6,"40,22000157",40220002,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,Lagunitas Brewing Co,million litres,2019,2019-12-31,7,"52,88795831",52887958,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,Lagunitas Brewing Co,million litres,2020,2020-12-31,8,"62,4012537",62401254,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,SABMiller Plc,million litres,2016,2016-12-31,4,"60,47510153",60475102,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,SABMiller Plc,million litres,2017,2017-12-31,5,"121,5805188",121580519,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,SABMiller Plc,million litres,2018,2018-12-31,6,"172,5175898",172517590,1,Dark Beer,Beer
6,Alcoholic Drinks,9,2,Total Volume,SABMiller Plc,million litres,2019,2019-12-31,7,"191,7036937",191703694,1,Dark Beer,Beer
6,Alcoholic Drinks,1,3,Total Volume,Dragonyte Brewery,million litres,2016,2016-12-31,4,"116,5081538",116508154,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Dragonyte Brewery,million litres,2017,2017-12-31,5,"116,6679626",116667963,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Dragonyte Brewery,million litres,2018,2018-12-31,6,"110,407366",110407366,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Dragonyte Brewery,million litres,2019,2019-12-31,7,"107,615893",107615893,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Dragonyte Brewery,million litres,2020,2020-12-31,8,"216,5712167",216571217,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Dragonyte Brewery,million litres,2021,2021-12-31,9,"218,398912",218398912,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,"Boston Beer Co Inc, The",million litres,2016,2016-12-31,4,"102,1500041",102150004,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,"Boston Beer Co Inc, The",million litres,2017,2017-12-31,5,"112,8700044",112870004,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,"Boston Beer Co Inc, The",million litres,2018,2018-12-31,6,"132,5500059",132550006,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,"Boston Beer Co Inc, The",million litres,2019,2019-12-31,7,"143,1704434",143170443,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,"Boston Beer Co Inc, The",million litres,2020,2020-12-31,8,"121,1437514",121143751,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,"Boston Beer Co Inc, The",million litres,2021,2021-12-31,9,"114,1434645",114143464,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Sierra Nevada Brewing Co,million litres,2016,2016-12-31,4,"99,92999448",99929994,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Sierra Nevada Brewing Co,million litres,2017,2017-12-31,5,"106,4099989",106409999,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Sierra Nevada Brewing Co,million litres,2018,2018-12-31,6,"114,8899998",114890000,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Sierra Nevada Brewing Co,million litres,2019,2019-12-31,7,"125,1779732",125177973,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Sierra Nevada Brewing Co,million litres,2020,2020-12-31,8,"119,8907212",119890721,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Sierra Nevada Brewing Co,million litres,2021,2021-12-31,9,"110,3772241",110377224,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,New Belgium Brewing Co,million litres,2016,2016-12-31,4,"76,91999991",76920000,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,New Belgium Brewing Co,million litres,2017,2017-12-31,5,"80,65999939",80659999,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,New Belgium Brewing Co,million litres,2018,2018-12-31,6,"88,53000147",88530001,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,New Belgium Brewing Co,million litres,2019,2019-12-31,7,"86,44001345",86440013,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,New Belgium Brewing Co,million litres,2020,2020-12-31,8,"86,76973895",86769739,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,New Belgium Brewing Co,million litres,2021,2021-12-31,9,"89,07641597",89076416,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Craft Brew Alliance Inc,million litres,2016,2016-12-31,4,"41,0299981",41029998,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Craft Brew Alliance Inc,million litres,2017,2017-12-31,5,"45,07000102",45070001,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Craft Brew Alliance Inc,million litres,2018,2018-12-31,6,"47,68999666",47689997,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Craft Brew Alliance Inc,million litres,2019,2019-12-31,7,"46,29516834",46295168,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Craft Brew Alliance Inc,million litres,2020,2020-12-31,8,"47,44097191",47440972,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Craft Brew Alliance Inc,million litres,2021,2021-12-31,9,"46,96370406",46963704,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Sapporo Holdings Ltd,million litres,2016,2016-12-31,4,"33,18000083",33180001,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Sapporo Holdings Ltd,million litres,2017,2017-12-31,5,"34,16615131",34166151,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Sapporo Holdings Ltd,million litres,2018,2018-12-31,6,"34,51970406",34519704,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Sapporo Holdings Ltd,million litres,2019,2019-12-31,7,"34,91231309",34912313,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Sapporo Holdings Ltd,million litres,2020,2020-12-31,8,"35,18717466",35187175,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Sapporo Holdings Ltd,million litres,2021,2021-12-31,9,"35,00419114",35004191,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Florida Ice & Farm Co SA,million litres,2016,2016-12-31,4,"29,48000233",29480002,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Florida Ice & Farm Co SA,million litres,2017,2017-12-31,5,"29,34000024",29340000,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Florida Ice & Farm Co SA,million litres,2018,2018-12-31,6,"27,24999967",27250000,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Florida Ice & Farm Co SA,million litres,2019,2019-12-31,7,"26,3570192",26357019,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Florida Ice & Farm Co SA,million litres,2020,2020-12-31,8,"25,54654435",25546544,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Florida Ice & Farm Co SA,million litres,2021,2021-12-31,9,"24,16930481",24169305,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Diageo Plc,million litres,2016,2016-12-31,4,"18,70000051",18700001,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Diageo Plc,million litres,2017,2017-12-31,5,"16,8500011",16850001,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Diageo Plc,million litres,2018,2018-12-31,6,"15,28999917",15289999,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Diageo Plc,million litres,2019,2019-12-31,7,"13,20000021",13200000,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Diageo Plc,million litres,2020,2020-12-31,8,"12,04081311",12040813,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Diageo Plc,million litres,2021,2021-12-31,9,"11,37042418",11370424,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Big Rock Brewery Inc,million litres,2016,2016-12-31,4,"8,597549965",8597550,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Big Rock Brewery Inc,million litres,2017,2017-12-31,5,"8,180480021",8180480,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Big Rock Brewery Inc,million litres,2018,2018-12-31,6,"7,24779192",7247792,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Big Rock Brewery Inc,million litres,2019,2019-12-31,7,"7,046350676",7046351,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Big Rock Brewery Inc,million litres,2020,2020-12-31,8,"6,926035153",6926035,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Big Rock Brewery Inc,million litres,2021,2021-12-31,9,"6,791360351",6791360,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,"Gambrinus Co, The",million litres,2016,2016-12-31,4,"4,469999786",4470000,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,"Gambrinus Co, The",million litres,2017,2017-12-31,5,"4,199999859",4200000,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,"Gambrinus Co, The",million litres,2018,2018-12-31,6,"4,249999975",4250000,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,"Gambrinus Co, The",million litres,2019,2019-12-31,7,"4,28116513",4281165,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,"Gambrinus Co, The",million litres,2020,2020-12-31,8,"4,140376472",4140376,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,"Gambrinus Co, The",million litres,2021,2021-12-31,9,"3,972724117",3972724,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Brick Brewing Co Ltd,million litres,2016,2016-12-31,4,"1,24246002",1242460,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Brick Brewing Co Ltd,million litres,2017,2017-12-31,5,"1,508959912",1508960,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Brick Brewing Co Ltd,million litres,2018,2018-12-31,6,"1,61935507",1619355,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Brick Brewing Co Ltd,million litres,2019,2019-12-31,7,"1,589598605",1589599,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Brick Brewing Co Ltd,million litres,2020,2020-12-31,8,"1,226599386",1226599,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Brick Brewing Co Ltd,million litres,2021,2021-12-31,9,"1,029592466",1029592,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Lagunitas Brewing Co,million litres,2016,2016-12-31,4,"15,14999953",15150000,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Lagunitas Brewing Co,million litres,2017,2017-12-31,5,"25,82999967",25830000,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Lagunitas Brewing Co,million litres,2018,2018-12-31,6,"40,22000139",40220001,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Lagunitas Brewing Co,million litres,2019,2019-12-31,7,"52,88795882",52887959,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,Lagunitas Brewing Co,million litres,2020,2020-12-31,8,"62,40125136",62401251,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,SABMiller Plc,million litres,2016,2016-12-31,4,"13,55000026",13550000,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,SABMiller Plc,million litres,2017,2017-12-31,5,"63,20000095",63200001,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,SABMiller Plc,million litres,2018,2018-12-31,6,"104,7599936",104759994,1,Ale,Beer
6,Alcoholic Drinks,1,3,Total Volume,SABMiller Plc,million litres,2019,2019-12-31,7,"119,8548307",119854831,1,Ale,Beer
6,Alcoholic Drinks,2,3,Total Volume,Dragonyte Brewery,million litres,2016,2016-12-31,4,"178,7906566",178790657,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Dragonyte Brewery,million litres,2017,2017-12-31,5,"211,1539984",211153998,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Dragonyte Brewery,million litres,2018,2018-12-31,6,"216,619716",216619716,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Dragonyte Brewery,million litres,2019,2019-12-31,7,"233,6667107",233666711,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Dragonyte Brewery,million litres,2020,2020-12-31,8,"298,619741",298619741,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Dragonyte Brewery,million litres,2021,2021-12-31,9,"313,5345673",313534567,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Craft Brew Alliance Inc,million litres,2016,2016-12-31,4,"23,89999946",23899999,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Craft Brew Alliance Inc,million litres,2017,2017-12-31,5,"23,88999889",23889999,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Craft Brew Alliance Inc,million litres,2018,2018-12-31,6,"24,53000002",24530000,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Craft Brew Alliance Inc,million litres,2019,2019-12-31,7,"24,16746532",24167465,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Craft Brew Alliance Inc,million litres,2020,2020-12-31,8,"24,54406629",24544066,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Craft Brew Alliance Inc,million litres,2021,2021-12-31,9,"24,12652329",24126523,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,"Boston Beer Co Inc, The",million litres,2016,2016-12-31,4,"22,10000019",22100000,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,"Boston Beer Co Inc, The",million litres,2017,2017-12-31,5,"24,36000121",24360001,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,"Boston Beer Co Inc, The",million litres,2018,2018-12-31,6,"24,87999924",24879999,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,"Boston Beer Co Inc, The",million litres,2019,2019-12-31,7,"25,98080903",25980809,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,"Boston Beer Co Inc, The",million litres,2020,2020-12-31,8,"24,4323787",24432379,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,"Boston Beer Co Inc, The",million litres,2021,2021-12-31,9,"22,32184017",22321840,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,New Belgium Brewing Co,million litres,2016,2016-12-31,4,"8,709999926",8710000,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,New Belgium Brewing Co,million litres,2017,2017-12-31,5,"9,669999675",9670000,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,New Belgium Brewing Co,million litres,2018,2018-12-31,6,"10,97999964",10980000,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,New Belgium Brewing Co,million litres,2019,2019-12-31,7,"11,66994866",11669949,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,New Belgium Brewing Co,million litres,2020,2020-12-31,8,"12,29148836",12291488,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,New Belgium Brewing Co,million litres,2021,2021-12-31,9,"13,01362748",13013627,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Florida Ice & Farm Co SA,million litres,2016,2016-12-31,4,"14,770001",14770001,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Florida Ice & Farm Co SA,million litres,2017,2017-12-31,5,"14,16999967",14170000,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Florida Ice & Farm Co SA,million litres,2018,2018-12-31,6,"12,20999964",12210000,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Florida Ice & Farm Co SA,million litres,2019,2019-12-31,7,"11,28683732",11286837,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Florida Ice & Farm Co SA,million litres,2020,2020-12-31,8,"10,62789976",10627900,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Florida Ice & Farm Co SA,million litres,2021,2021-12-31,9,"9,818661348",9818661,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Big Rock Brewery Inc,million litres,2016,2016-12-31,4,"1,829100033",1829100,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Big Rock Brewery Inc,million litres,2017,2017-12-31,5,"1,968226952",1968227,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Big Rock Brewery Inc,million litres,2018,2018-12-31,6,"1,88949786",1889498,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Big Rock Brewery Inc,million litres,2019,2019-12-31,7,"1,827144467",1827144,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Big Rock Brewery Inc,million litres,2020,2020-12-31,8,"1,808873589",1808874,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Big Rock Brewery Inc,million litres,2021,2021-12-31,9,"1,88484616",1884846,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Sierra Nevada Brewing Co,million litres,2016,2016-12-31,4,"0,439999998",440000,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Sierra Nevada Brewing Co,million litres,2017,2017-12-31,5,"0,43999998",440000,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Sierra Nevada Brewing Co,million litres,2018,2018-12-31,6,"0,460000024",460000,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Sierra Nevada Brewing Co,million litres,2019,2019-12-31,7,"0,497560537",497561,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Sierra Nevada Brewing Co,million litres,2020,2020-12-31,8,"0,503773217",503773,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Sierra Nevada Brewing Co,million litres,2021,2021-12-31,9,"0,498932521",498933,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,SABMiller Plc,million litres,2016,2016-12-31,4,"46,9250976",46925098,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,SABMiller Plc,million litres,2017,2017-12-31,5,"58,38052238",58380522,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,SABMiller Plc,million litres,2018,2018-12-31,6,"67,7575884",67757588,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,SABMiller Plc,million litres,2019,2019-12-31,7,"71,84885169",71848852,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,2,3,Total Volume,Cool Beer Brewing Co Inc,million litres,2016,2016-12-31,4,"0,820000032",820000,1,Weissbier/Weizen/Wheat Beer,Beer
6,Alcoholic Drinks,8,2,Total Volume,Dragonyte Brewery,million litres,2016,2016-12-31,4,"3756,222722",3756222722,1,Lager,Beer
6,Alcoholic Drinks,8,2,Total Volume,Dragonyte Brewery,million litres,2017,2017-12-31,5,"3661,47185",3661471850,1,Lager,Beer
6,Alcoholic Drinks,8,2,Total Volume,Dragonyte Brewery,million litres,2018,2018-12-31,6,"3536,785827",3536785827,1,Lager,Beer
6,Alcoholic Drinks,8,2,Total Volume,Dragonyte Brewery,million litres,2019,2019-12-31,7,"3446,347358",3446347358,1,Lager,Beer
6,Alcoholic Drinks,8,2,Total Volume,Dragonyte Brewery,million litres,2020,2020-12-31,8,"6490,561569",6490561569,1,Lager,Beer
6,Alcoholic Drinks,8,2,Total Volume,Dragonyte Brewery,million litres,2021,2021-12-31,9,"6317,562166",6317562166,1,Lager,Beer
6,Alcoholic Drinks,8,2,Total Volume,Constellation Brands Inc,million litres,2017,2017-12-31,5,"1506,373553",1506373553,1,Lager,Beer
6,Alcoholic Drinks,8,2,Total Volume,Constellation Brands Inc,million litres,2018,2018-12-31,6,"1670,817954",1670817954,1,Lager,Beer
6,Alcoholic Drinks,8,2,Total Volume,Constellation Brands Inc,million litres,2019,2019-12-31,7,"1859,013295",1859013295,1,Lager,Beer
6,Alcoholic Drinks,8,2,Total Volume,Constellation Brands Inc,million litres,2020,2020-12-31,8,"2073,769705",2073769705,1,Lager,Beer
6,Alcoholic Drinks,8,2,Total Volume,Constellation Brands Inc,million litres,2021,2021-12-31,9,"2303,541574",2303541574,1,Lager,Beer
6,Alcoholic Drinks,8,2,Total Volume,Blue Ribbon Intermediate Holdings LLC,million litres,2018,2018-12-31,6,"746,6222745",746622274,1,Lager,Beer
6,Alcoholic Drinks,8,2,Total Volume,Blue Ribbon Intermediate Holdings LLC,million litres,2019,2019-12-31,7,"732,7688091",732768809,1,Lager,Beer
6,Alcoholic Drinks,8,2,Total Volume,Blue Ribbon Intermediate Holdings LLC,million litres,2020,2020-12-31,8,"719,4284849",719428485,1,Lager,Beer
6,Alcoholic Drinks,8,2,Total Volume,Blue Ribbon Intermediate Holdings LLC,million litres,2021,2021-12-31,9,"704,8555784",704855578,1,Lager,Beer
6,Alcoholic Drinks,8,2,Total Volume,Yuengling Brewery,million litres,2016,2016-12-31,4,"294,329984",294329984,1,Lager,Beer
6,Alcoholic Drinks,8,2,Total Volume,Yuengling Brewery,million litres,2017,2017-12-31,5,"288,1999985",288199998,1,Lager,Beer
6,Alcoholic Drinks,8,2,Total Volume,Yuengling Brewery,million litres,2018,2018-12-31,6,"307,4600014",307460001,1,Lager,Beer
6,Alcoholic Drinks,8,2,Total Volume,Yuengling Brewery,million litres,2019,2019-12-31,7,"303,1996642",303199664,1,Lager,Beer
6,Alcoholic Drinks,8,2,Total Volume,Yuengling Brewery,million litres,2020,2020-12-31,8,"305,6185175",305618518,1,Lager,Beer
6,Alcoholic Drinks,8,2,Total Volume,Yuengling Brewery,million litres,2021,2021-12-31,9,"315,9477825",315947782,1,Lager,Beer
6,Alcoholic Drinks,8,2,Total Volume,Florida Ice & Farm Co SA,million litres,2016,2016-12-31,4,"170,7000004",170700000,1,Lager,Beer
6,Alcoholic Drinks,8,2,Total Volume,Florida Ice & Farm Co SA,million litres,2017,2017-12-31,5,"166,6100035",166610004,1,Lager,Beer
